tileset,metatile_id,behavior,layer_type,tile_0,tile_1,tile_2,tile_3,tile_4,tile_5,tile_6,tile_7
gTileset_Mauville,207,112,1,16840,12390,16841,12406,12621,12621,12621,12621
gTileset_Mauville,208,112,1,16840,16841,16841,16840,12621,12621,12606,12606
gTileset_Mauville,209,0,1,8194,8195,8195,8194,41799,41801,41815,41786
gTileset_Mauville,210,0,1,8195,12478,8194,12478,41816,41770,41817,41799
gTileset_Mauville,211,96,0,12478,12478,12478,12478,41771,42795,0,0
gTileset_Mauville,212,112,1,575,575,575,575,575,575,575,575
gTileset_Mauville,213,112,0,574,574,606,574,574,574,727,574
gTileset_Mauville,214,112,0,574,574,574,1630,574,574,574,728
gTileset_Mauville,215,112,1,16840,12390,16841,12406,12621,12621,12606,12606
gTileset_Mauville,216,0,0,8194,8195,8195,8194,41735,41736,41751,42776
gTileset_Mauville,217,0,0,8195,8195,8194,8194,41737,41737,42776,42776
gTileset_Mauville,218,0,1,12478,8194,12478,8195,42794,41816,42823,41817
gTileset_Mauville,219,0,0,8195,8195,8195,8195,41785,41785,41800,41800
gTileset_Mauville,220,0,0,8194,8195,8195,8194,42760,42759,42776,42775
gTileset_Mauville,221,112,0,575,575,607,575,575,575,729,575
gTileset_Mauville,222,112,0,575,575,575,1631,575,575,575,730
gTileset_Mauville,223,21,0,16840,12390,16839,16838,0,1904,0,1920
gTileset_Mauville,224,0,0,8194,8195,8195,8194,41751,41752,41767,41768
gTileset_Mauville,225,0,0,8195,8195,8194,8194,41753,41753,41769,41769
gTileset_Mauville,226,0,1,8194,8195,8195,8194,42825,42823,42810,42839
gTileset_Mauville,227,0,1,8194,8194,8195,8195,41816,41816,41817,41817
gTileset_Mauville,228,0,0,8194,8195,8195,8194,42776,42775,42792,42791
gTileset_Mauville,229,112,0,590,574,590,574,590,574,590,574
gTileset_Mauville,230,112,0,574,590,574,590,574,590,574,590
gTileset_Mauville,231,21,0,692,1716,590,590,674,1698,675,1699
gTileset_Mauville,232,0,0,8194,8195,8195,8194,41783,41784,41799,41801
gTileset_Mauville,233,0,0,8195,41785,8194,544,41785,41738,41800,41754
gTileset_Mauville,234,0,0,41785,41785,12478,12478,41739,42763,41755,42779
gTileset_Mauville,235,0,0,41785,8195,544,8195,42762,41785,42778,41800
gTileset_Mauville,236,0,0,8194,8195,8195,8194,42808,42807,42825,42823
gTileset_Mauville,237,112,0,591,575,591,575,591,575,591,575
gTileset_Mauville,238,112,0,575,591,575,591,575,591,575,591
gTileset_Mauville,239,112,0,590,590,590,590,691,1715,707,1731
gTileset_Mauville,240,21,0,16838,16839,16839,16838,0,832,0,848
gTileset_Mauville,241,21,0,16838,16839,575,575,833,834,849,850
gTileset_Mauville,242,21,0,16838,16839,575,575,835,834,851,850
gTileset_Mauville,243,21,0,16838,16839,575,575,835,1857,851,1873
gTileset_Mauville,244,21,0,16838,16839,16839,16838,1856,0,1872,0
gTileset_Mauville,245,112,0,590,590,590,2654,766,590,590,711
gTileset_Mauville,246,112,0,590,590,574,574,590,590,574,574
gTileset_Mauville,247,112,0,590,590,3678,590,590,1790,712,590
gTileset_Mauville,248,112,0,16838,16839,16839,16838,0,864,674,896
gTileset_Mauville,249,112,0,591,591,591,575,767,591,591,713
gTileset_Mauville,250,112,0,591,591,575,575,591,591,575,575
gTileset_Mauville,251,112,0,591,591,2619,591,591,1791,714,591
gTileset_Mauville,252,112,0,16840,16841,16841,16840,1888,0,1920,1698
gTileset_Mauville,253,112,0,590,574,590,574,590,574,764,574
gTileset_Mauville,254,112,0,574,574,574,574,574,574,574,574
gTileset_Mauville,255,112,0,574,590,574,590,574,590,574,1788
gTileset_Mauville,256,112,0,16838,16839,16839,16838,675,880,691,912
gTileset_Mauville,257,112,0,591,575,591,575,591,575,765,575
gTileset_Mauville,258,112,0,575,575,575,575,575,575,575,575
gTileset_Mauville,259,112,0,575,591,575,591,575,591,575,1789
gTileset_Mauville,260,112,0,16840,16841,16841,16840,1904,1699,1936,1715
gTileset_Mauville,261,112,0,590,590,673,850,731,762,760,850
gTileset_Mauville,262,112,0,590,590,851,850,763,762,851,850
gTileset_Mauville,263,112,0,590,590,851,1697,763,1755,851,1784
gTileset_Mauville,264,21,0,16838,16839,16839,16838,707,928,13124,960
gTileset_Mauville,265,112,0,591,591,673,850,732,746,961,850
gTileset_Mauville,266,112,0,591,591,851,850,747,746,851,850
gTileset_Mauville,267,112,0,591,591,851,1697,747,1756,851,1985
gTileset_Mauville,268,21,0,16840,16841,16841,16840,1952,1731,1984,13124
gTileset_Mauville,269,112,0,16840,16841,16841,16840,675,1699,691,1715
gTileset_Mauville,270,21,0,16838,16839,16839,16838,832,864,832,896
gTileset_Mauville,271,21,0,16838,16839,16839,16838,1888,0,1920,0
gTileset_Mauville,272,21,0,16840,16841,16841,16840,13140,688,0,704
gTileset_Mauville,273,21,0,16838,16839,16839,16838,689,690,705,706
gTileset_Mauville,274,21,0,16838,16839,16839,16838,690,690,706,706
gTileset_Mauville,275,21,0,16838,16841,16839,16840,690,1713,706,1729
gTileset_Mauville,276,21,0,16840,16841,16841,16840,1712,13140,1728,0
gTileset_Mauville,277,112,0,16840,16841,16841,16840,707,1731,13154,13155
gTileset_Mauville,278,21,0,16838,16839,16839,16838,832,880,832,912
gTileset_Mauville,279,21,0,16840,16841,16841,16840,1904,0,1936,0
gTileset_Mauville,280,0,0,8194,8195,8195,8194,0,1904,0,1920
gTileset_Mauville,281,0,0,8194,8578,8195,8594,880,0,896,0
gTileset_Mauville,282,0,0,8194,8195,8195,8194,0,880,0,896
gTileset_Mauville,283,0,0,8194,8578,8195,8594,1904,0,1920,0
gTileset_Mauville,284,21,0,16840,16841,16841,16840,0,1904,0,1920
gTileset_Mauville,285,21,1,16840,16841,16841,16840,13170,13171,0,0
gTileset_Mauville,286,21,0,16838,16839,16839,16838,832,928,832,960
gTileset_Mauville,287,21,0,16840,16841,16841,16840,1952,0,1984,0
gTileset_Mauville,288,0,1,8194,8195,8195,8194,0,41815,0,0
gTileset_Mauville,289,0,1,8194,8195,8195,8194,42839,0,0,0
gTileset_Mauville,290,0,0,12388,12405,12404,12405,0,0,0,0
gTileset_Mauville,291,0,1,8781,8797,8797,8781,4367,0,4494,0
gTileset_Mauville,292,21,0,16838,16839,16839,16838,0,1904,1937,1936
gTileset_Mauville,293,21,0,16840,16841,16841,16840,880,881,912,913
gTileset_Mauville,294,21,0,16838,16839,16839,16838,0,688,0,704
gTileset_Mauville,295,21,0,16840,16841,16841,16840,1712,0,1728,0
gTileset_Mauville,296,21,0,16838,16839,16839,16838,0,1904,0,1920
gTileset_Mauville,297,21,0,16840,16841,16841,16840,880,0,896,0
gTileset_Mauville,298,21,0,16838,16839,16839,16838,0,880,0,896
gTileset_Mauville,299,21,0,16840,16841,16841,16840,1904,0,1920,0
gTileset_Mauville,300,112,0,16838,590,590,590,1953,1741,1758,1757
gTileset_Mauville,301,112,0,590,16841,590,590,717,929,733,734
gTileset_Mauville,302,112,0,16838,591,591,591,1953,1742,1743,1759
gTileset_Mauville,303,112,0,591,16841,591,591,718,929,735,719
gTileset_Mauville,304,21,0,16838,16839,16839,16838,0,1904,674,1920
gTileset_Mauville,305,21,0,16840,16841,16841,16840,880,0,896,1698
gTileset_Mauville,306,21,0,16838,16839,16839,16838,0,880,674,896
gTileset_Mauville,307,21,0,16840,16841,16841,16840,1904,0,1920,1698
gTileset_Mauville,308,112,0,590,606,574,590,1765,727,1873,1764
gTileset_Mauville,309,112,0,571,590,590,574,728,741,740,849
gTileset_Mauville,310,112,0,591,607,575,591,1781,729,1873,1766
gTileset_Mauville,311,112,0,573,591,591,575,730,757,742,849
gTileset_Mauville,312,112,0,16840,16841,16841,16840,675,1904,691,1920
gTileset_Mauville,313,112,0,16840,16841,16841,16840,880,1699,896,1715
gTileset_Mauville,314,112,0,16840,16841,16841,16840,675,880,691,896
gTileset_Mauville,315,112,0,16840,16841,16841,16840,1904,1699,1920,1715
gTileset_Mauville,316,21,0,676,590,692,0,1777,1780,692,1904
gTileset_Mauville,317,21,0,590,1700,1024,1716,756,753,880,1716
gTileset_Mauville,318,21,0,676,591,692,0,1777,1782,692,1904
gTileset_Mauville,319,21,0,591,1700,1024,1716,758,753,880,1716
gTileset_Mauville,320,112,0,16840,16841,16841,16840,707,1904,13124,1920
gTileset_Mauville,321,112,0,16840,16841,16841,16840,880,1731,896,13124
gTileset_Mauville,322,112,0,16840,16841,16841,16840,707,880,13124,896
gTileset_Mauville,323,112,0,16840,16841,16841,16840,1904,1731,1920,13124
gTileset_Mauville,324,21,0,16840,16841,575,575,835,834,851,850
gTileset_Mauville,325,21,0,16840,16841,575,575,835,1857,851,1873
gTileset_Mauville,326,21,0,16840,16841,16841,16840,708,1920,0,1904
gTileset_Mauville,327,21,0,16840,16841,16841,16840,896,1732,880,0
gTileset_Mauville,328,21,0,16840,16841,16841,16840,13140,1904,0,1920
gTileset_Mauville,329,21,0,16840,16841,16841,16840,880,13140,896,0
gTileset_Mauville,330,21,0,16840,16841,16841,16840,13140,880,0,896
gTileset_Mauville,331,21,0,16840,16841,16841,16840,1904,13140,1920,0
gTileset_Mauville,332,0,0,8194,8195,575,575,835,834,851,850
gTileset_Mauville,333,7,1,8781,8797,8797,8781,4399,4399,4415,4415
gTileset_Mauville,334,7,0,8781,8797,8797,8781,4367,0,4367,0
gTileset_Mauville,335,21,0,16840,16841,16841,16840,0,880,0,912
gTileset_Mauville,336,0,1,8194,8195,8195,8194,0,832,0,848
gTileset_Mauville,337,0,1,8194,8195,575,575,833,834,849,850
gTileset_Mauville,338,0,1,8194,8195,575,575,835,1857,851,1873
gTileset_Mauville,339,0,1,8194,8195,8195,8194,1856,0,1872,0
gTileset_Mauville,340,0,1,8594,8578,8578,8594,707,1731,13154,13155
gTileset_Mauville,341,0,0,12458,16841,8195,16840,0,1920,0,1904
gTileset_Mauville,342,0,0,16840,12459,16841,8594,896,0,880,0
gTileset_Mauville,343,0,0,12458,12459,8578,8194,0,0,0,0
gTileset_Mauville,344,0,1,8194,8195,8195,8194,0,864,0,896
gTileset_Mauville,345,0,0,8194,8195,8195,8194,0,880,674,896
gTileset_Mauville,346,0,0,8594,8578,8578,8594,1904,0,1920,1698
gTileset_Mauville,347,0,1,8594,8578,8578,8594,1888,0,1920,0
gTileset_Mauville,348,0,1,8594,8578,8195,8194,13170,13171,0,0
gTileset_Mauville,349,0,0,8194,16841,8195,16840,0,1920,0,1904
gTileset_Mauville,350,0,0,16840,8578,16841,8594,896,0,880,0
gTileset_Mauville,351,0,0,8594,8195,8578,8194,0,0,0,0
gTileset_Mauville,352,0,1,8194,8195,8578,8594,707,880,13124,912
gTileset_Mauville,353,0,0,8194,8195,8578,8594,675,880,691,896
gTileset_Mauville,354,0,0,8594,8578,8578,8594,1904,1699,1920,1715
gTileset_Mauville,355,0,1,8594,8578,8578,8594,1904,1731,1936,13124
gTileset_Mauville,356,0,1,16841,8578,16840,9893,898,0,914,0
gTileset_Mauville,357,0,0,8194,16841,12458,16840,0,1920,0,1904
gTileset_Mauville,358,0,0,16840,8578,16841,12459,896,0,880,0
gTileset_Mauville,359,0,0,8594,8195,12458,12459,0,0,0,0
gTileset_Mauville,360,0,0,8594,8578,8885,8594,13140,928,0,960
gTileset_Mauville,361,0,0,8594,8578,8578,8594,708,1920,0,1904
gTileset_Mauville,362,0,0,8594,8578,8578,8594,896,1732,880,0
gTileset_Mauville,363,0,0,8594,8578,8578,8594,1952,13140,1984,0
gTileset_Mauville,364,0,0,8194,8195,8195,8194,8198,1920,8214,1904
gTileset_Mauville,365,0,0,8194,8578,8195,8594,896,8199,880,9238
gTileset_Mauville,366,0,0,8594,8578,8578,8594,8198,8199,8214,9238
gTileset_Mauville,367,0,0,8594,8195,8578,8194,8198,8199,8214,9238
gTileset_Mauville,368,0,0,8194,8885,8195,8194,0,688,0,704
gTileset_Mauville,369,0,0,8594,8578,8578,8594,689,690,705,706
gTileset_Mauville,370,0,0,8594,8578,8578,8594,690,1713,706,1729
gTileset_Mauville,371,0,0,8594,8578,8578,8594,1712,0,1728,0
gTileset_Mauville,372,0,0,8194,8195,8195,8194,8196,1920,8212,1904
gTileset_Mauville,373,0,0,8194,8578,8195,8594,896,9220,880,9236
gTileset_Mauville,374,0,1,8594,8578,8578,8594,8230,9254,8246,9270
gTileset_Mauville,375,0,1,8594,8195,8578,8194,8230,9254,8246,9270
gTileset_Mauville,376,0,0,8194,8578,8195,8194,0,0,0,0
gTileset_Mauville,377,0,0,8594,8578,8195,8194,0,0,0,0
gTileset_Mauville,378,0,0,8594,8195,8195,8194,0,0,0,0
gTileset_Mauville,379,0,1,8594,16840,8195,16841,0,1922,0,1938
gTileset_Mauville,380,0,0,8206,8195,8222,8194,0,1920,0,1904
gTileset_Mauville,381,0,0,8194,8870,8195,8886,896,0,880,0
gTileset_Mauville,382,0,1,8594,8578,8578,8594,8198,1920,8214,1904
gTileset_Mauville,383,0,1,8594,8578,8578,8594,12542,12542,0,0
gTileset_Mauville,384,0,1,8578,8578,8195,8194,0,4351,0,4367
gTileset_Mauville,385,0,1,8594,8578,8195,8194,4351,0,4367,0
gTileset_Mauville,386,0,0,8594,8578,8885,8594,0,0,0,0
gTileset_Mauville,387,0,0,8869,8578,8195,8869,0,0,0,0
gTileset_Mauville,388,0,0,8194,8885,8195,8194,0,0,0,0
gTileset_Mauville,389,0,0,8594,9909,8195,8194,0,1024,0,0
gTileset_Mauville,390,0,1,8194,8195,8195,12556,8230,9254,8246,9270
gTileset_Mauville,391,0,1,8194,8195,12572,8194,8230,9254,8246,9270
gTileset_Mauville,392,0,0,8781,8797,8797,8781,25090,25091,25106,25107
gTileset_Mauville,393,0,0,8781,8797,8797,8781,25091,25091,25107,25107
gTileset_Mauville,394,0,0,8781,8797,8797,8781,25091,25092,25107,25108
gTileset_Mauville,395,0,0,8781,8797,8781,8797,25139,25139,21056,22080
gTileset_Mauville,396,0,0,8781,8797,8781,8781,25139,25140,21057,21060
gTileset_Mauville,397,21,1,16840,16841,16841,16840,12397,12398,0,0
gTileset_Mauville,398,0,1,8194,8195,8195,8194,5028,6053,5044,6069
gTileset_Mauville,399,0,1,8194,8195,8195,8194,5029,5030,5045,5046
gTileset_Mauville,400,0,0,8781,8797,8797,8781,25122,25123,25122,25123
gTileset_Mauville,401,0,0,8781,8797,8797,8781,25123,25123,25123,25123
gTileset_Mauville,402,0,0,8781,8797,8797,8781,25123,25124,25123,25124
gTileset_Mauville,403,0,1,8797,8781,8781,8781,21072,22096,21075,21075
gTileset_Mauville,404,0,1,8797,8797,8781,8781,21057,21060,21073,21076
gTileset_Mauville,405,0,0,12441,12440,12434,12435,4964,4965,4980,4981
gTileset_Mauville,406,0,0,12441,12440,12434,12435,4965,4965,4981,4981
gTileset_Mauville,407,0,1,8194,8195,8195,8194,5030,6053,5046,6069
gTileset_Mauville,408,0,0,8781,8797,8797,8781,25138,25139,25154,21057
gTileset_Mauville,409,0,0,8781,8797,8797,8781,25139,25139,21253,21254
gTileset_Mauville,410,0,0,8781,8797,8797,8781,25139,25139,21057,21056
gTileset_Mauville,411,0,0,8781,8797,8797,8781,25139,25140,22080,21060
gTileset_Mauville,412,0,0,12420,12421,12435,12435,5989,5988,4981,6004
gTileset_Mauville,413,0,0,8194,8195,8195,8194,4980,4981,4980,4981
gTileset_Mauville,414,0,0,8194,8195,8195,8194,4981,4981,4981,4981
gTileset_Mauville,415,0,0,8194,8195,8195,8194,4443,6036,6038,6022
gTileset_Mauville,416,0,1,8781,8797,8797,8781,25154,21057,21074,21073
gTileset_Mauville,417,105,1,8781,8797,8797,8781,21269,21270,21285,21286
gTileset_Mauville,418,0,1,8781,8797,8797,8781,21057,21072,21073,21075
gTileset_Mauville,419,0,1,8781,8797,8797,8781,22096,21060,21075,21076
gTileset_Mauville,420,0,0,8195,8195,8194,8194,4981,6004,4981,6004
gTileset_Mauville,421,0,0,8194,8195,8195,8194,4980,4981,4996,4997
gTileset_Mauville,422,0,0,8194,8195,8195,8194,4981,4981,4997,4997
gTileset_Mauville,423,0,1,8194,8195,8195,8194,6053,6052,6069,6068
gTileset_Mauville,424,0,1,8194,16839,16839,16838,8230,1904,674,1920
gTileset_Mauville,425,0,1,16840,8578,16841,16840,880,9254,896,1698
gTileset_Mauville,426,0,0,8194,16839,16839,16838,0,1904,674,1920
gTileset_Mauville,427,0,0,16840,8578,16841,16840,880,0,896,1698
gTileset_Mauville,428,0,0,8195,8195,8195,8194,4981,6004,6021,6020
gTileset_Mauville,429,0,0,8194,8195,8195,8194,5012,4443,4998,6038
gTileset_Mauville,430,0,0,8194,8195,8195,8194,4443,4443,5014,5030
gTileset_Mauville,431,0,0,8194,8195,8195,8194,4443,4443,5030,6038
gTileset_Mauville,432,0,0,8781,8797,8781,8781,4351,0,4367,0
gTileset_Mauville,433,0,1,8194,12587,8195,8194,12376,12377,12392,12393
gTileset_MauvilleGameCorner,0,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,1,0,0,190,190,190,190,0,0,0,0
gTileset_MauvilleGameCorner,2,0,0,25090,25090,25090,25090,0,0,0,0
gTileset_MauvilleGameCorner,3,0,0,25091,25091,25091,25091,0,0,0,0
gTileset_MauvilleGameCorner,4,0,0,25091,25091,25090,25090,0,0,0,0
gTileset_MauvilleGameCorner,5,0,0,25091,25091,25091,25090,0,0,0,0
gTileset_MauvilleGameCorner,6,101,0,25093,25094,25109,25110,0,0,0,0
gTileset_MauvilleGameCorner,7,101,0,25095,25096,25111,25112,0,0,0,0
gTileset_MauvilleGameCorner,8,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,9,0,0,25106,25154,25122,25154,0,0,0,0
gTileset_MauvilleGameCorner,10,0,0,25154,25154,25154,25154,0,0,0,0
gTileset_MauvilleGameCorner,11,0,0,25154,26130,25154,26146,0,0,0,0
gTileset_MauvilleGameCorner,12,0,0,25091,25090,25091,25090,0,0,0,0
gTileset_MauvilleGameCorner,13,0,0,25090,25090,25091,25090,0,0,0,0
gTileset_MauvilleGameCorner,14,0,0,25136,25137,25152,25153,33536,33537,33552,33553
gTileset_MauvilleGameCorner,15,0,0,25136,25137,25152,25153,33536,33537,33552,33553
gTileset_MauvilleGameCorner,16,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,17,0,0,25138,25105,25107,25121,0,0,0,0
gTileset_MauvilleGameCorner,18,0,0,25104,25105,25120,25121,0,0,0,0
gTileset_MauvilleGameCorner,19,0,0,25104,26162,25120,25108,0,0,0,0
gTileset_MauvilleGameCorner,20,0,0,25092,25091,25090,25090,0,0,0,0
gTileset_MauvilleGameCorner,21,0,0,25091,25090,25090,25090,0,0,0,0
gTileset_MauvilleGameCorner,22,0,1,25091,25091,25091,25091,33600,33601,33616,33617
gTileset_MauvilleGameCorner,23,0,1,25091,25091,25091,25091,33568,33569,33584,33585
gTileset_MauvilleGameCorner,24,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,25,0,0,25123,25137,25139,25153,0,0,0,0
gTileset_MauvilleGameCorner,26,0,0,25136,25137,25152,25153,0,0,0,0
gTileset_MauvilleGameCorner,27,0,0,25136,25124,25152,25140,0,0,0,0
gTileset_MauvilleGameCorner,28,0,0,25090,25092,25090,25090,0,0,0,0
gTileset_MauvilleGameCorner,29,0,0,25091,25090,26116,25090,0,0,1024,0
gTileset_MauvilleGameCorner,30,0,1,25091,25091,25091,25091,29450,29451,29466,29467
gTileset_MauvilleGameCorner,31,0,1,25091,25091,25091,25091,30475,30474,30491,30490
gTileset_MauvilleGameCorner,32,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,33,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,34,138,1,25091,25091,25091,25091,37638,37639,37654,37655
gTileset_MauvilleGameCorner,35,138,1,25091,25091,25091,25091,37640,37641,37656,37657
gTileset_MauvilleGameCorner,36,137,0,25090,25090,25091,25091,33540,33541,33556,33557
gTileset_MauvilleGameCorner,37,137,0,25090,25090,25091,25091,34565,34564,34581,34580
gTileset_MauvilleGameCorner,38,0,1,25090,25090,25090,25091,33570,33571,33586,33587
gTileset_MauvilleGameCorner,39,0,1,26115,26114,26115,26114,34595,34594,34611,34610
gTileset_MauvilleGameCorner,40,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,41,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,42,138,1,25091,25091,25091,25091,37670,37671,37686,37687
gTileset_MauvilleGameCorner,43,138,1,25091,25091,25091,25091,37672,37673,37688,37689
gTileset_MauvilleGameCorner,44,137,1,25091,25091,25091,25091,33572,33573,33588,33589
gTileset_MauvilleGameCorner,45,137,1,25091,25091,25091,25091,34597,34596,34613,34612
gTileset_MauvilleGameCorner,46,228,1,25091,25091,25091,25090,33538,33539,33554,33555
gTileset_MauvilleGameCorner,47,0,0,25136,25137,25152,25153,29452,29453,29468,29469
gTileset_MauvilleGameCorner,48,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,49,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,50,138,1,25091,25091,25091,25091,37702,37703,37718,37719
gTileset_MauvilleGameCorner,51,138,1,25091,25091,25091,25091,37704,37705,37720,37721
gTileset_MauvilleGameCorner,52,137,1,25091,25091,25091,25091,33604,33605,33620,33621
gTileset_MauvilleGameCorner,53,137,1,25091,25091,25091,25091,34629,34628,34645,34644
gTileset_MauvilleGameCorner,54,228,1,25091,25091,25090,25090,33538,33539,33554,33555
gTileset_MauvilleGameCorner,55,0,1,25091,25091,25090,25090,29484,29485,33596,33597
gTileset_MauvilleGameCorner,56,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,57,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,58,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,59,0,1,25091,25091,25091,25091,33570,33571,33586,33587
gTileset_MauvilleGameCorner,60,0,1,25104,25105,25120,25121,0,0,25440,25441
gTileset_MauvilleGameCorner,61,0,1,25104,25105,25120,25121,0,0,25442,25443
gTileset_MauvilleGameCorner,62,0,1,25104,25105,25120,25121,0,0,25444,26468
gTileset_MauvilleGameCorner,63,0,1,25104,25105,25120,25121,0,0,26465,26464
gTileset_MauvilleGameCorner,64,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,65,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,66,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,67,0,0,25091,25091,25091,25090,25492,26516,25508,26532
gTileset_MauvilleGameCorner,68,0,1,25136,25137,25152,25153,25456,25457,25472,25473
gTileset_MauvilleGameCorner,69,0,0,25136,25137,25152,25153,25458,25459,25474,25475
gTileset_MauvilleGameCorner,70,0,0,25136,25137,25152,25153,25460,26484,25476,26500
gTileset_MauvilleGameCorner,71,0,1,25136,25137,25152,25153,26481,26480,26497,26496
gTileset_MauvilleGameCorner,72,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,73,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,74,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,75,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,76,128,1,25091,25091,25091,25091,25488,25489,25504,25505
gTileset_MauvilleGameCorner,77,0,0,25091,25091,25090,25090,25490,25491,25506,25507
gTileset_MauvilleGameCorner,78,0,0,25091,25091,25090,25090,25492,26516,25508,26532
gTileset_MauvilleGameCorner,79,128,1,25091,25091,25090,25091,26513,26512,26529,26528
gTileset_MauvilleGameCorner,80,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,81,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,82,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,83,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,84,0,1,25091,25091,25091,25090,25520,25521,25536,25537
gTileset_MauvilleGameCorner,85,128,1,25090,25090,25090,25090,25522,25523,25538,25539
gTileset_MauvilleGameCorner,86,128,1,25090,25090,25090,25090,25524,26548,25540,26564
gTileset_MauvilleGameCorner,87,0,1,25090,25091,25090,25091,26545,26544,26561,26560
gTileset_MauvilleGameCorner,88,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,89,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,90,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,91,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGameCorner,92,0,1,25092,25091,25090,25092,25552,25553,0,0
gTileset_MauvilleGameCorner,93,0,1,25091,25091,25091,25091,25554,25555,0,0
gTileset_MauvilleGameCorner,94,0,1,25091,25091,25091,25091,25556,26580,0,0
gTileset_MauvilleGameCorner,95,0,1,25091,25091,25091,25091,26577,26576,0,0
gTileset_MauvilleGym,0,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGym,1,0,0,25090,25091,25106,25107,0,0,0,0
gTileset_MauvilleGym,2,0,0,25092,25093,25106,25107,0,0,0,0
gTileset_MauvilleGym,3,101,1,25090,25091,25106,25107,29190,29191,29206,29207
gTileset_MauvilleGym,4,101,1,25090,25091,25106,25107,30215,30214,30231,30230
gTileset_MauvilleGym,5,0,1,25090,25091,25106,25107,25206,25207,25222,25223
gTileset_MauvilleGym,6,0,1,25090,25091,25106,25107,25204,25205,25220,25221
gTileset_MauvilleGym,7,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGym,8,0,0,0,0,0,0,0,0,0,0
gTileset_MauvilleGym,9,0,0,25104,25093,25106,25107,0,0,0,0
gTileset_MauvilleGym,10,0,0,25090,25091,25106,25107,1,2,17,18
gTileset_MauvilleGym,11,0,0,25090,25091,25106,25107,0,0,33318,33319
gTileset_MauvilleGym,12,0,0,25090,25091,25106,25107,0,0,33319,33319
gTileset_MauvilleGym,13,0,0,25090,25091,25106,25107,0,0,33319,34342
gTileset_MauvilleGym,14,0,0,25104,25093,25106,25107,0,0,33319,33319
gTileset_MauvilleGym,15,0,0,25090,25091,25106,25107,33319,33319,20496,20496
gTileset_MauvilleGym,16,0,0,25090,25091,25106,25107,25184,26208,25200,26224
gTileset_MauvilleGym,17,0,1,33345,33345,33361,33361,25184,26208,25200,26224
gTileset_MauvilleGym,18,0,1,25090,25091,25108,25109,33,34,49,50
gTileset_MauvilleGym,19,0,1,25090,25091,25106,25107,33312,33313,33328,33329
gTileset_MauvilleGym,20,0,1,25090,25091,25106,25107,33313,33313,33329,33329
gTileset_MauvilleGym,21,0,1,25090,25091,25106,25107,33313,33314,33329,33330
gTileset_MauvilleGym,22,0,0,25090,25091,25106,25107,33318,33319,34341,20496
gTileset_MauvilleGym,23,0,0,25090,25091,25106,25107,34343,34342,20496,33317
gTileset_MauvilleGym,24,0,0,25172,25173,25190,25191,0,0,0,0
gTileset_MauvilleGym,25,0,0,25174,25175,25190,25191,0,0,0,0
gTileset_MauvilleGym,26,0,0,25090,25091,25106,25107,0,0,0,0
gTileset_MauvilleGym,27,0,1,25090,25091,25106,25107,33344,33345,33360,33361
gTileset_MauvilleGym,28,0,1,25090,25091,25106,25107,33345,33345,33361,33361
gTileset_MauvilleGym,29,0,1,25090,25091,25106,25107,33345,33346,33361,33362
gTileset_MauvilleGym,30,0,1,20496,20496,20496,20496,34341,0,34341,0
gTileset_MauvilleGym,31,0,1,20496,20496,20496,20496,1024,33317,1024,33317
gTileset_MauvilleGym,32,0,0,25090,25091,25106,25107,0,0,37528,37529
