map,Route124_Layout,width,80,height,80,primary,gTileset_General,secondary,gTileset_Mossdeep
y\x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
66,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x157D,0x157E,0x1170,0x1170,0x1170,0x073B,0x173E,0x046B,0x006C,0x006C,0x006C,0x006C,0x006C,0x046D,0x0071,0x173E,0x173C,0x173C,0x173D,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x1170,0x1170,0x11BD,0x11BE,0x11BE,0x11BF,0x157A,0x147B,0x0489,0x1475,0x1071,0x157C,0x1170,0x1170,0x1558,0x1559,0x1170,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11B5
67,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x173D,0x1170,0x157A,0x1071,0x0473,0x0071,0x0071,0x046B,0x006C,0x046D,0x00BE,0x006C,0x046D,0x0071,0x0071,0x057C,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x0489,0x1473,0x1475,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x11BD
68,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x3071,0x157C,0x073B,0x173E,0x1071,0x047B,0x047C,0x0489,0x0473,0x0071,0x00BE,0x006C,0x046D,0x00BE,0x006C,0x046D,0x057C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157A,0x147B,0x047D,0x1474,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x1559,0x1550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
69,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x3479,0x1584,0x157A,0x0071,0x0071,0x0071,0x0071,0x0473,0x047B,0x047C,0x047C,0x047C,0x047D,0x0071,0x0071,0x0475,0x173E,0x173C,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1582,0x1479,0x1479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
70,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x073C,0x073C,0x073C,0x173E,0x0071,0x0071,0x0071,0x0071,0x047B,0x04A9,0x04A9,0x04A9,0x04A9,0x0489,0x0071,0x0071,0x0475,0x0071,0x0071,0x057C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
71,0x1170,0x073B,0x073C,0x073C,0x073C,0x073C,0x173E,0x0071,0x0071,0x0071,0x0071,0x0071,0x0071,0x046B,0x006C,0x006C,0x046D,0x0071,0x0071,0x0071,0x0071,0x047B,0x047C,0x047C,0x047D,0x0071,0x0071,0x057C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x073B,0x073C,0x173D,0x1170,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
72,0x1170,0x157A,0x1071,0x0071,0x046B,0x006C,0x006C,0x006C,0x006C,0x006C,0x006C,0x046D,0x0071,0x0473,0x0071,0x0071,0x00BE,0x046D,0x0071,0x0071,0x0071,0x0474,0x1479,0x0489,0x0071,0x0071,0x0071,0x057C,0x1170,0x1170,0x1170,0x1170,0x173B,0x173C,0x173C,0x173C,0x173D,0x1550,0x1551,0x1170,0x1170,0x057A,0x3071,0x157C,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x0550,0x0551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170
73,0x073B,0x173E,0x046B,0x006C,0x00BE,0x0071,0x0071,0x0071,0x0071,0x0071,0x0071,0x00BE,0x046D,0x047B,0x047C,0x047C,0x047C,0x047D,0x0071,0x0071,0x0071,0x057C,0x1170,0x1582,0x1479,0x1479,0x1479,0x1584,0x073B,0x173D,0x1170,0x1170,0x157A,0x1071,0x1071,0x1071,0x157C,0x1558,0x1559,0x1170,0x1170,0x1582,0x3479,0x1584,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114F,0x114F,0x114E,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x073C,0x073C,0x073C,0x073C,0x173D
74,0x157A,0x046B,0x00BE,0x0071,0x046B,0x006C,0x006C,0x006C,0x006C,0x006C,0x006C,0x046D,0x00BE,0x006C,0x046D,0x0071,0x0071,0x0071,0x0071,0x0071,0x0071,0x057C,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1582,0x0489,0x1071,0x1071,0x157C,0x1170,0x1170,0x1170,0x1170,0x0550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x114E,0x114E,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073C,0x073C,0x073E,0x3471,0x1471,0x3471,0x3471,0x1471,0x173E
75,0x157A,0x0473,0x046B,0x006C,0x00BE,0x0071,0x0071,0x0071,0x0071,0x0071,0x0071,0x00BE,0x006C,0x046D,0x00BE,0x006C,0x006C,0x046D,0x0071,0x0071,0x0071,0x057C,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x173D,0x1170,0x1582,0x1479,0x1479,0x1584,0x1170,0x1170,0x1170,0x1170,0x0558,0x0559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x1493,0x1494,0x1471,0x1471,0x1493,0x1494,0x1471,0x1471,0x1471
76,0x157A,0x0473,0x0473,0x0071,0x0071,0x0071,0x0474,0x047C,0x047C,0x047C,0x047C,0x047C,0x047C,0x047D,0x0071,0x0071,0x0071,0x00BE,0x046D,0x0071,0x0071,0x057C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x057A,0x349B,0x349C,0x3471,0x3471,0x149B,0x349C,0x3471,0x3471,0x3471
77,0x157A,0x0473,0x0473,0x0474,0x047C,0x047C,0x047D,0x0071,0x0071,0x0474,0x04A9,0x04A9,0x04A9,0x04A9,0x047C,0x047C,0x0489,0x0071,0x0475,0x0071,0x0071,0x057C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1213,0x1213,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x157D,0x157E,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x073B,0x073E,0x1471,0x346B,0x346C,0x346C,0x346C,0x346C,0x346C,0x346C,0x346C
78,0x157A,0x0473,0x0473,0x0475,0x0474,0x04A9,0x04A9,0x047C,0x047C,0x047D,0x0071,0x0071,0x0071,0x0071,0x0071,0x0071,0x0473,0x0071,0x0475,0x0071,0x0071,0x057C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1213,0x1170,0x1170,0x1170,0x1170,0x1170,0x1213,0x1213,0x1213,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1550,0x1551,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x157A,0x1471,0x346B,0x34BE,0x3471,0x3471,0x3471,0x3493,0x3494,0x3471,0x3471
79,0x157A,0x0473,0x0473,0x0475,0x0475,0x0474,0x0491,0x0491,0x0491,0x0491,0x0479,0x047C,0x047C,0x047C,0x047C,0x0489,0x0473,0x0071,0x0475,0x0071,0x0071,0x057C,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x0550,0x0551,0x073B,0x073C,0x173D,0x1170,0x1170,0x0550,0x0551,0x073B,0x073C,0x173D,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1558,0x1559,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x1170,0x073B,0x073E,0x1471,0x3473,0x3471,0x3471,0x3471,0x3471,0x349B,0x349C,0x3471,0x3471
